Company_name,Contact_id,Region,Country
The Guardian Life Insurance Company of America,00v2000000KLueMAAT,AMER,US
Diebold Inc.,00v2000000KLujcAAD,AMER,US
Moody’s Corporation,00v2000000KLupJAAT,AMER,US
The Travelers Companies Inc.,00v2000000KMDu3AAH,AMER,US
HSBC,00v2000000KMDu4AAH,AMER,US
HSBC,00v2000000KMEifAAH,AMER,US
HSBC,00v2000000KMFqRAAX,AMER,US
HSBC,00v2000000KLumqAAD,AMER,US
HSBC,00v2000000KLpjiAAD,AMER,US
HSBC,00v2000000M5aLFAAZ,AMER,US
HSBC,00v2000000M5aPMAAZ,AMER,US
HSBC,00v2000000M5aPNAAZ,AMER,US
HSBC,00v2000000M5ajtAAB,AMER,US
HSBC,00v2000000M5avVAAR,AMER,US
HSBC,00v2000000M5cMuAAJ,AMER,US
HSBC,00v2000000M5cMwAAJ,AMER,US
HSBC,00v2000000M5cQ8AAJ,AMER,US
HSBC,00v2000000M5iX6AAJ,AMER,US
HSBC,00v2000000KKdWwAAL,AMER,US
HSBC,00v2000000KKdWxAAL,AMER,US
HSBC,00v2000000KL1PPAA1,AMER,US
HSBC,00v2000000KLfuZAAT,AMER,US
HSBC,00v2000000KLfuaAAD,AMER,US
HSBC,00v2000000KKd8jAAD,AMER,US
HSBC,00v2000000KKdCUAA1,AMER,US
HSBC,00v2000000KKjlrAAD,AMER,US
HSBC,00v2000000KKkSFAA1,AMER,US
HSBC,00v2000000KKc6nAAD,AMER,US
HSBC,00v2000000KKjufAAD,AMER,US
HSBC,00v2000000KKjugAAD,AMER,US
HSBC,00v2000000KKjz0AAD,AMER,US
HSBC,00v2000000KKjvEAAT,AMER,US
HSBC,00v2000000KKjyWAAT,AMER,US
HSBC,00v2000000KM5TxAAL,AMER,US
HSBC,00v2000000KMBH0AAP,AMER,US
HSBC,00v2000000KMEioAAH,AMER,US
HSBC,00v2000000KM2eXAAT,AMER,US
HSBC,00v2000000KM2eYAAT,AMER,US
HSBC,00v2000000KMCeSAAX,AMER,US
HSBC,00v2000000Lny4hAAB,AMER,US
HSBC,00v2000000Lny4iAAB,AMER,US
HSBC,00v2000000Lny2lAAB,AMER,US
HSBC,00v2000000KLuP6AAL,AMER,US
HSBC,00v2000000KM3hHAAT,AMER,US
HSBC,00v2000000LnyCGAAZ,AMER,US
HSBC,00v2000000LnyCJAAZ,AMER,US
HSBC,00v2000000Lnz1DAAR,AMER,US
HSBC,00v2000000LnzGQAAZ,AMER,US
HSBC,00v2000000LnzGRAAZ,AMER,US
HSBC,00v2000000LnzNiAAJ,AMER,US
HSBC,00v2000000LnzU5AAJ,AMER,US
HSBC,00v2000000LnzZQAAZ,AMER,US
HSBC,00v2000000LnzZRAAZ,AMER,US
HSBC,00v2000000Lo1TYAAZ,AMER,US
HSBC,00v2000000Lo1TZAAZ,AMER,US
HSBC,00v2000000Lo1TaAAJ,AMER,US
HSBC,00v2000000Lo1U9AAJ,AMER,US
HSBC,00v2000000Lo1WwAAJ,AMER,US
HSBC,00v2000000Lo1YJAAZ,AMER,US
HSBC,00v2000000Lo1cSAAR,AMER,US
HSBC,00v2000000Lo1hrAAB,AMER,US
HSBC,00v2000000Lo1rvAAB,AMER,US
HSBC,00v2000000Lo1rwAAB,AMER,US
HSBC,00v2000000Lo1t3AAB,AMER,US
HSBC,00v2000000Lo1tdAAB,AMER,US
HSBC,00v2000000Lo21lAAB,AMER,US
HSBC,00v2000000LoDEGAA3,AMER,US
HSBC,00v2000000KKdP9AAL,AMER,US
HSBC,00v2000000KKdShAAL,AMER,US
HSBC,00v2000000KKdSiAAL,AMER,US
HSBC,00v2000000Lo2c9AAB,AMER,US
HSBC,00v2000000KLmcLAAT,AMER,US
HSBC,00v2000000KLmesAAD,AMER,US
HSBC,00v2000000KLnHeAAL,AMER,US
HSBC,00v2000000KLnHfAAL,AMER,US
HSBC,00v2000000KMMJeAAP,AMER,US
HSBC,00v2000000KMMQLAA5,AMER,US
HSBC,00v2000000KMFwbAAH,AMER,US
HSBC,00v2000000KMMcUAAX,AMER,US
HSBC,00v2000000KMFwcAAH,AMER,US
HSBC,00v2000000KMMfxAAH,AMER,US
HSBC,00v2000000Lo32fAAB,AMER,US
HSBC,00v2000000KMMN7AAP,AMER,US
HSBC,00v2000000KMMekAAH,AMER,US
HSBC,00v2000000KMMrhAAH,AMER,US
HSBC,00v2000000KKcPGAA1,AMER,US
HSBC,00v2000000KKdRtAAL,AMER,US
HSBC,00v2000000KLeyTAAT,AMER,US
HSBC,00v2000000VAjSwAAL,AMER,US
HSBC,00v2000000PL3F9AAL,AMER,US
HSBC,00v2000000KuPw8AAF,AMER,US
HSBC,00v2000000KuQF4AAN,AMER,US
HSBC,00v2000000KuSMGAA3,AMER,US
HSBC,00v2000000KuSMHAA3,AMER,US
HSBC,00v2000000KuScZAAV,AMER,US
HSBC,00v2000000KuScbAAF,AMER,US
HSBC,00v2000000KuSccAAF,AMER,US
HSBC,00v2000000KuSgHAAV,AMER,US
HSBC,00v2000000KuSgvAAF,AMER,US
HSBC,00v2000000KuSk4AAF,AMER,US
HSBC,00v2000000KuUoiAAF,AMER,US
HSBC,00v2000000KuUojAAF,AMER,US
HSBC,00v2000000KMN3aAAH,AMER,US
HSBC,00v2000000KMNBTAA5,AMER,US
HSBC,00v2000000KMNBUAA5,AMER,US
HSBC,00v2000000KMNBVAA5,AMER,US
HSBC,00v2000000KuUrhAAF,AMER,US
HSBC,00v2000000KuUriAAF,AMER,US
HSBC,00v2000000KuUsQAAV,AMER,US
HSBC,00v2000000KLydnAAD,AMER,US
HSBC,00v2000000MMGR9AAP,AMER,US
HSBC,00v2000000MMGqXAAX,AMER,US
HSBC,00v2000000MMGqYAAX,AMER,US
HSBC,00v2000000MMGqZAAX,AMER,US
HSBC,00v2000000KKlSsAAL,AMER,US
HSBC,00v2000000KKlmxAAD,AMER,US
HSBC,00v2000000KLsyVAAT,AMER,US
HSBC,00v2000000KLt3DAAT,AMER,US
HSBC,00v2000000KLtx2AAD,AMER,US
HSBC,00v2000000KLuTrAAL,AMER,US
HSBC,00v2000000KLuTsAAL,AMER,US
HSBC,00v2000000KLud4AAD,AMER,US
HSBC,00v2000000KLv19AAD,AMER,US
HSBC,00v2000000KLv1OAAT,AMER,US
HSBC,00v2000000VAdQAAA1,AMER,US
HSBC,00v2000000Kub5nAAB,AMER,US
HSBC,00v2000000KubZQAAZ,AMER,US
HSBC,00v2000000KudYSAAZ,AMER,US
HSBC,00v2000000KudtTAAR,AMER,US
HSBC,00v2000000KudyUAAR,AMER,US
HSBC,00v2000000Kue3yAAB,AMER,US
HSBC,00v2000000Kue4mAAB,AMER,US
HSBC,00v2000000KueIkAAJ,AMER,US
HSBC,00v2000000KueKbAAJ,AMER,US
BlackRock,00v2000000KucySAAR,AMER,US
BlackRock,00v2000000KudulAAB,AMER,US
BlackRock,00v2000000KudunAAB,AMER,US
BlackRock,00v2000000KudxCAAR,AMER,US
BlackRock,00v2000000KLmECAA1,AMER,US
BlackRock,00v2000000KLmYDAA1,AMER,US
BlackRock,00v2000000KLnK0AAL,AMER,US
BlackRock,00v2000000KLvNmAAL,AMER,US
BlackRock,00v2000000KLyuLAAT,AMER,US
BlackRock,00v2000000KunXJAAZ,AMER,US
BlackRock,00v2000000KMC1jAAH,AMER,US
BlackRock,00v2000000KMDCIAA5,AMER,US
BlackRock,00v2000000KMDCJAA5,AMER,US
BlackRock,00v2000000KMDN5AAP,AMER,US
BlackRock,00v2000000KMDN6AAP,AMER,US
BlackRock,00v2000000KLpewAAD,AMER,US
BlackRock,00v2000000KLpezAAD,AMER,US
BlackRock,00v2000000KLfXdAAL,AMER,US
BlackRock,00v2000000Lo7xpAAB,AMER,US
BlackRock,00v2000000LoDMrAAN,AMER,US
BlackRock,00v2000000M51MAAAZ,AMER,US
BlackRock,00v2000000M51YuAAJ,AMER,US
BlackRock,00v2000000M51YvAAJ,AMER,US
BlackRock,00v2000000M51rTAAR,AMER,US
BlackRock,00v2000000M52YhAAJ,AMER,US
BlackRock,00v2000000M52YiAAJ,AMER,US
BlackRock,00v2000000M53vTAAR,AMER,US
BlackRock,00v2000000M547UAAR,AMER,US
BlackRock,00v2000000M548mAAB,AMER,US
BlackRock,00v2000000M549LAAR,AMER,US
BlackRock,00v2000000M5433AAB,AMER,US
BlackRock,00v2000000M547VAAR,AMER,US
BlackRock,00v2000000M54AiAAJ,AMER,US
BlackRock,00v2000000M54BgAAJ,AMER,US
BlackRock,00v2000000M54AjAAJ,AMER,US
BlackRock,00v2000000KKlowAAD,AMER,US
Goldman Sachs,00v2000000M54AkAAJ,AMER,US
Goldman Sachs,00v2000000M54YKAAZ,AMER,US
Goldman Sachs,00v2000000M55iCAAR,AMER,US
Goldman Sachs,00v2000000KuLmbAAF,AMER,US
Goldman Sachs,00v2000000KuLugAAF,AMER,US
Goldman Sachs,00v2000000KuLuhAAF,AMER,US
Goldman Sachs,00v2000000VAjREAA1,AMER,US
Goldman Sachs,00v2000000VAjU9AAL,AMER,US
Goldman Sachs,00v2000000M5TH8AAN,AMER,US
Goldman Sachs,00v2000000KKdMtAAL,AMER,US
Goldman Sachs,00v2000000KKdMuAAL,AMER,US
Goldman Sachs,00v2000000KLqB2AAL,AMER,US
Goldman Sachs,00v2000000KLsCMAA1,AMER,US
Goldman Sachs,00v2000000KMMLQAA5,AMER,US
Goldman Sachs,00v2000000KMMLRAA5,AMER,US
Goldman Sachs,00v2000000KZRPhAAP,AMER,US
Aflac Inc.,00v2000000KWZLHAA5,AMER,US
Aflac Inc.,00v2000000KXi9NAAT,AMER,US
Aflac Inc.,00v2000000KXSjfAAH,AMER,US
AIG SunAmerica,00v2000000KXSjgAAH,AMER,US
AIG SunAmerica,00v2000000KXUIgAAP,AMER,US
AIG SunAmerica,00v2000000KO3BwAAL,AMER,US
American Express Company,00v2000000KZQO3AAP,AMER,US
American Express Company,00v2000000KXcb7AAD,AMER,US
American Express Company,00v2000000KXxFtAAL,AMER,US
Bank of America Corporation,00v2000000KXt26AAD,AMER,US
Bank of America Corporation,00v2000000KXvG9AAL,AMER,US
Bank of America Corporation,00v2000000KZRHKAA5,AMER,US
Bank One Corporation,00v2000000KWc3CAAT,AMER,US
Bank One Corporation,00v2000000KXlAIAA1,AMER,US
Bank One Corporation,00v2000000KZ9ysAAD,AMER,US
Bear Stearns,00v2000000KZ9ytAAD,AMER,US
Bear Stearns,00v2000000KXcblAAD,AMER,US
Bear Stearns,00v2000000KXwmjAAD,AMER,US
Bloomberg,00v2000000KZQLdAAP,AMER,US
Bloomberg,00v2000000KZHnrAAH,AMER,US
Bloomberg,00v2000000KXUIMAA5,AMER,US
Bloomberg LP,00v2000000KXUIOAA5,AMER,US
Bloomberg LP,00v2000000KXUIPAA5,AMER,US
Bloomberg LP,00v2000000KXUfCAAX,AMER,US
Capital One Financial Corporation,00v2000000KXXVfAAP,AMER,US
Capital One Financial Corporation,00v2000000KXc97AAD,AMER,US
Capital One Financial Corporation,00v2000000KXiThAAL,AMER,US
CIT Group,00v2000000KXiTiAAL,AMER,US
CIT Group,00v2000000KXiTjAAL,AMER,US
CIT Group,00v2000000KXiTkAAL,AMER,US
Citigroup,00v2000000KXiTlAAL,AMER,US
Citigroup,00v2000000KXiYVAA1,AMER,US
Citigroup,00v2000000KXiYWAA1,AMER,US
CitiGroup Global Markets Inc.,00v2000000KXim8AAD,AMER,US
CitiGroup Global Markets Inc.,00v2000000KZQPaAAP,AMER,US
CitiGroup Global Markets Inc.,00v2000000KO4pnAAD,AMER,US
Citizens Financial,00v2000000KO62TAAT,AMER,US
Citizens Financial,00v2000000KXUfgAAH,AMER,US
Citizens Financial,00v2000000KXVEjAAP,AMER,US
Conseco,00v2000000KWXMMAA5,AMER,US
Conseco,00v2000000KWYY6AAP,AMER,US
Conseco,00v2000000KZQxgAAH,AMER,US
CountryWide Financial Corporation,00v2000000KZQxlAAH,AMER,US
CountryWide Financial Corporation,00v2000000KXim9AAD,AMER,US
CountryWide Financial Corporation,00v2000000KXimAAAT,AMER,US
Deloitte & Touche,00v2000000KXwFeAAL,AMER,US
Deloitte & Touche,00v2000000KY095AAD,AMER,US
Deloitte & Touche,00v2000000KY0YXAA1,AMER,US
Deloitte Touche Tohmatsu,00v2000000KY0u1AAD,AMER,US
Deloitte Touche Tohmatsu,00v2000000KY0u2AAD,AMER,US
Deloitte Touche Tohmatsu,00v2000000KY1HxAAL,AMER,US
Deutsche Bank,00v2000000KY1QQAA1,AMER,US
Deutsche Bank,00v2000000KY1iVAAT,AMER,US
Deutsche Bank,00v2000000KY1m3AAD,AMER,US
Deutsche Bank AG,00v2000000KY1oLAAT,AMER,US
Deutsche Bank AG,00v2000000KZRTKAA5,AMER,US
Deutsche Bank AG,00v2000000KXl8lAAD,AMER,US
Diebold Inc.,00v2000000KXlGHAA1,AMER,US
Diebold Inc.,00v2000000KXlGIAA1,AMER,US
Diebold Inc.,00v2000000KXlLKAA1,AMER,US
Dow Jones & Company Inc.,00v2000000KXlZMAA1,AMER,US
Dow Jones & Company Inc.,00v2000000KXlaAAAT,AMER,US
Dow Jones & Company Inc.,00v2000000KXmjxAAD,AMER,US
E*Trade,00v2000000KXnIFAA1,AMER,US
E*Trade,00v2000000U2bccAAB,AMER,US
E*Trade,00v2000000KWXMrAAP,AMER,US
Equifax,00v2000000KXodbAAD,AMER,US
Equifax,00v2000000KXnLsAAL,AMER,US
Equifax,00v2000000KXoc9AAD,AMER,US
Ernst & Young LLP,00v2000000KXTuvAAH,AMER,US
Ernst & Young LLP,00v2000000KXcd3AAD,AMER,US
Ernst & Young LLP,00v2000000KXfqhAAD,AMER,US
Fannie Mae,00v2000000KXfqiAAD,AMER,US
Fannie Mae,00v2000000KXhZmAAL,AMER,US
Fannie Mae,00v2000000KXhZnAAL,AMER,US
Fifth Third Bancorp,00v2000000KXlJTAA1,AMER,US
Fifth Third Bancorp,00v2000000KZQB1AAP,AMER,US
Fifth Third Bancorp,00v2000000KZQB2AAP,AMER,US
First of America Bank,00v2000000KZRGfAAP,AMER,US
First of America Bank,00v2000000KXSsUAAX,AMER,US
First of America Bank,00v2000000KZROfAAP,AMER,US
Freddie Mac,00v2000000QFbp9AAD,AMER,US
Freddie Mac,00v2000000QFcHYAA1,AMER,US
Freddie Mac,00v2000000QFcHyAAL,AMER,US
Goldman Sachs,00v2000000QFcRcAAL,AMER,US
Goldman Sachs,00v2000000QFcysAAD,AMER,US
Goldman Sachs,00v2000000QFd3kAAD,AMER,US
H&R Block Inc.,00v2000000QFguhAAD,AMER,US
H&R Block Inc.,00v2000000QFhq2AAD,AMER,US
H&R Block Inc.,00v2000000QFqogAAD,AMER,US
Hartford Financial Services,00v2000000KZFAcAAP,AMER,US
Hartford Financial Services,00v2000000KXsPPAA1,AMER,US
Hartford Financial Services,00v2000000KXsPQAA1,AMER,US
HSBC Holding PLC,00v2000000KXsPSAA1,AMER,US
HSBC Holding PLC,00v2000000KXtJaAAL,AMER,US
HSBC Holding PLC,00v2000000KXvEKAA1,AMER,US
HSBC USA,00v2000000KXvrfAAD,AMER,US
HSBC USA,00v2000000KXxsxAAD,AMER,US
HSBC USA,00v2000000KXxt3AAD,AMER,US
ING Groep,00v2000000KXxt5AAD,AMER,US
ING Groep,00v2000000KXy4fAAD,AMER,US
ING Groep,00v2000000KXy5YAAT,AMER,US
ING Groep NV,00v2000000KXy5ZAAT,AMER,US
ING Groep NV,00v2000000KY0qOAAT,AMER,US
ING Groep NV,00v2000000KY0soAAD,AMER,US
Intuit,00v2000000KZHErAAP,AMER,US
Intuit,00v2000000U2bwMAAR,AMER,US
Intuit,00v2000000KY0qZAAT,AMER,US
John Hancock Financial Services,00v2000000KY11QAAT,AMER,US
John Hancock Financial Services,00v2000000KY16MAAT,AMER,US
John Hancock Financial Services,00v2000000KY16NAAT,AMER,US
Kemper Insurance,00v2000000KO518AAD,AMER,US
Kemper Insurance,00v2000000KO636AAD,AMER,US
Kemper Insurance,00v2000000KO637AAD,AMER,US
KeyBank National Association,00v2000000KZHysAAH,AMER,US
KeyBank National Association,00v2000000KZAAYAA5,AMER,US
KeyBank National Association,00v2000000KZAAaAAP,AMER,US
Legg Mason Inc.,00v2000000KZBZcAAP,AMER,US
Legg Mason Inc.,00v2000000KZBdZAAX,AMER,US
Legg Mason Inc.,00v2000000KZBdaAAH,AMER,US
Liberty Mutual Insurance,00v2000000KZBhDAAX,AMER,US
Liberty Mutual Insurance,00v2000000KZBhEAAX,AMER,US
Liberty Mutual Insurance,00v2000000KZF3xAAH,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KZFBaAAP,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KZQXyAAP,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KZEMCAA5,AMER,US
MasterCard Inc.,00v2000000KZEUbAAP,AMER,US
MasterCard Inc.,00v2000000KZEUcAAP,AMER,US
MasterCard Inc.,00v2000000KZEVtAAP,AMER,US
MBNA,00v2000000KZEa3AAH,AMER,US
MBNA,00v2000000KZEa4AAH,AMER,US
MBNA,00v2000000KZRl4AAH,AMER,US
Mellon Financial,00v2000000KZRl5AAH,AMER,US
Mellon Financial,00v2000000KZT2TAAX,AMER,US
Mellon Financial,00v2000000KZT2WAAX,AMER,US
Merrill Lynch & Company Inc.,00v2000000QFa0hAAD,AMER,US
Merrill Lynch & Company Inc.,00v2000000QFhsqAAD,AMER,US
Merrill Lynch & Company Inc.,00v2000000QFtTTAA1,AMER,US
MetLife,00v2000000KZPqcAAH,AMER,US
MetLife,00v2000000KZQhqAAH,AMER,US
MetLife,00v2000000KXojMAAT,AMER,US
Moody’s Corporation,00v2000000KO0N7AAL,AMER,US
Moody’s Corporation,00v2000000MOnfMAAT,AMER,US
Moody’s Corporation,00v2000000KZQTrAAP,AMER,US
Morgan Stanley,00v2000000KZ9tnAAD,AMER,US
Morgan Stanley,00v2000000KZRMEAA5,AMER,US
Morgan Stanley,00v2000000KZROeAAP,AMER,US
Mutual of Omaha,00v2000000KZRi5AAH,AMER,US
Mutual of Omaha,00v2000000KZRi7AAH,AMER,US
Mutual of Omaha,00v2000000KZRi8AAH,AMER,US
National City Corporation,00v2000000KZS7iAAH,AMER,US
National City Corporation,00v2000000KZTEOAA5,AMER,US
National City Corporation,00v2000000KZR3jAAH,AMER,US
Nationwide Financial Services,00v2000000KZRiKAAX,AMER,US
Nationwide Financial Services,00v2000000KZRTtAAP,AMER,US
Nationwide Financial Services,00v2000000KY1LoAAL,AMER,US
New York Life Insurance,00v2000000KY1LpAAL,AMER,US
New York Life Insurance,00v2000000KY1NkAAL,AMER,US
New York Life Insurance,00v2000000KY1NlAAL,AMER,US
Northwestern Mutual,00v2000000KY1NmAAL,AMER,US
Northwestern Mutual,00v2000000KY1PWAA1,AMER,US
Northwestern Mutual,00v2000000KNzCnAAL,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KNzF4AAL,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KNzIvAAL,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KO0KJAA1,AMER,US
NYSE – New York Stock Exchange,00v2000000KO0W6AAL,AMER,US
NYSE – New York Stock Exchange,00v2000000KO1QnAAL,AMER,US
NYSE – New York Stock Exchange,00v2000000KNzhyAAD,AMER,US
Oppenheimer Holdings,00v2000000KNzj1AAD,AMER,US
Oppenheimer Holdings,00v2000000KXSxZAAX,AMER,US
Oppenheimer Holdings,00v2000000KXcdcAAD,AMER,US
Pacific Life Insurance Company,00v2000000KXcddAAD,AMER,US
Pacific Life Insurance Company,00v2000000KXcfiAAD,AMER,US
Pacific Life Insurance Company,00v2000000KXy7jAAD,AMER,US
Pacific Mutual Holding Company,00v2000000KXy7kAAD,AMER,US
Pacific Mutual Holding Company,00v2000000KY07nAAD,AMER,US
Pacific Mutual Holding Company,00v2000000KY07oAAD,AMER,US
Pioneer Investment Management,00v2000000KY08CAAT,AMER,US
Pioneer Investment Management,00v2000000KY08DAAT,AMER,US
Pioneer Investment Management,00v2000000KZRieAAH,AMER,US
PricewaterhouseCoopers,00v2000000QFXwWAAX,AMER,US
PricewaterhouseCoopers,00v2000000KO1QdAAL,AMER,US
PricewaterhouseCoopers,00v2000000KO323AAD,AMER,US
Progressive,00v2000000KXlCYAA1,AMER,US
Progressive,00v2000000KZEQVAA5,AMER,US
Progressive,00v2000000KZEYbAAP,AMER,US
Providian Financial,00v2000000KZEqlAAH,AMER,US
Providian Financial,00v2000000KZHB6AAP,AMER,US
Providian Financial,00v2000000KZHbjAAH,AMER,US
Sallie Mae (SLM Corporation),00v2000000MNPNjAAP,AMER,US
Sallie Mae (SLM Corporation),00v2000000MNRKiAAP,AMER,US
Sallie Mae (SLM Corporation),00v2000000MNPNkAAP,AMER,US
Sovereign Bancorp,00v2000000MNPPxAAP,AMER,US
Sovereign Bancorp,00v2000000MNPPyAAP,AMER,US
Sovereign Bancorp,00v2000000KZBauAAH,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000MibWBAAZ,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KZQYwAAP,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KZR56AAH,AMER,US
SunTrust Banks,00v2000000KZR3kAAH,AMER,US
SunTrust Banks,00v2000000KZRE0AAP,AMER,US
SunTrust Banks,00v2000000KZ9uhAAD,AMER,US
TD AmeriTrade,00v2000000KZRl9AAH,AMER,US
TD AmeriTrade,00v2000000KZRlnAAH,AMER,US
TD AmeriTrade,00v2000000KZRloAAH,AMER,US
The Allstate Corporation,00v2000000KZRnPAAX,AMER,US
The Allstate Corporation,00v2000000KZRnQAAX,AMER,US
The Allstate Corporation,00v2000000KZRohAAH,AMER,US
The Bank of New York Mellon Corporation,00v2000000KZRpGAAX,AMER,US
The Bank of New York Mellon Corporation,00v2000000KZS3KAAX,AMER,US
The Bank of New York Mellon Corporation,00v2000000KZS43AAH,AMER,US
The Charles Schwab Corporation,00v2000000KZS3MAAX,AMER,US
The Charles Schwab Corporation,00v2000000KO3ODAA1,AMER,US
The Charles Schwab Corporation,00v2000000KO3OcAAL,AMER,US
The Equitable,00v2000000KO3T8AAL,AMER,US
The Equitable,00v2000000KO3T9AAL,AMER,US
The Equitable,00v2000000KO43HAAT,AMER,US
The Guardian Life Insurance Company of America,00v2000000KO4n3AAD,AMER,US
The Guardian Life Insurance Company of America,00v2000000KO4n4AAD,AMER,US
The Guardian Life Insurance Company of America,00v2000000KO538AAD,AMER,US
The Travelers Companies Inc.,00v2000000KWX2CAAX,AMER,US
The Travelers Companies Inc.,00v2000000KWX2EAAX,AMER,US
The Travelers Companies Inc.,00v2000000KXVZKAA5,AMER,US
Transamerica Corporation,00v2000000KXc4TAAT,AMER,US
Transamerica Corporation,00v2000000KXcaJAAT,AMER,US
Transamerica Corporation,00v2000000KZHblAAH,AMER,US
U.S. Bancorp,00v2000000M55JlAAJ,AMER,US
U.S. Bancorp,00v2000000QDLmjAAH,AMER,US
U.S. Bancorp,00v2000000KuX3CAAV,AMER,US
UBS,00v2000000KuX7iAAF,AMER,US
UBS,00v2000000KuXImAAN,AMER,US
UBS,00v2000000KuXInAAN,AMER,US
Visa Inc.,00v2000000KuXMyAAN,AMER,US
Visa Inc.,00v2000000KZR57AAH,AMER,US
Visa Inc.,00v2000000KXnN6AAL,AMER,US
Washington Mutual,00v2000000KXvIBAA1,AMER,US
Washington Mutual,00v2000000KWVkrAAH,AMER,US
Washington Mutual,00v2000000KWVpvAAH,AMER,US
Wells Fargo & Company,00v2000000KZS3NAAX,AMER,US
Wells Fargo & Company,00v2000000KZS6JAAX,AMER,US
Wells Fargo & Company,00v2000000KZS7YAAX,AMER,US
American Express Company,00v2000000KZSFOAA5,AMER,US
American Express Company,00v2000000KZSFsAAP,AMER,US
Bank of America Corporation,00v2000000KZSFuAAP,AMER,US
Bank of America Corporation,00v2000000KZSGqAAP,AMER,US
Bank of America Corporation,00v2000000KZSzoAAH,AMER,US
Bank One Corporation,00v2000000KXtLHAA1,AMER,US
Bank One Corporation,00v2000000KXwGhAAL,AMER,US
Bank One Corporation,00v2000000KXwKHAA1,AMER,US
Bear Stearns,00v2000000KXwKIAA1,AMER,US
Bear Stearns,00v2000000KXwiwAAD,AMER,US
Bear Stearns,00v2000000KXwixAAD,AMER,US
Bloomberg,00v2000000QFbetAAD,AMER,US
Bloomberg,00v2000000QFtLdAAL,AMER,US
Bloomberg,00v2000000QFtVFAA1,AMER,US
Bloomberg LP,00v2000000QFtZlAAL,AMER,US
Bloomberg LP,00v2000000QFtlCAAT,AMER,US
Bloomberg LP,00v2000000QFtjAAAT,AMER,US
Capital One Financial Corporation,00v2000000QFu9cAAD,AMER,US
Capital One Financial Corporation,00v2000000KXc7ZAAT,AMER,US
Capital One Financial Corporation,00v2000000KXc7aAAD,AMER,US
CIT Group,00v2000000KXcZCAA1,AMER,US
CIT Group,00v2000000KZA9iAAH,AMER,US
CIT Group,00v2000000KXSiSAAX,AMER,US
Citigroup,00v2000000KXSvDAAX,AMER,US
Citigroup,00v2000000KXs3VAAT,AMER,US
Citigroup,00v2000000KZQYxAAP,AMER,US
CitiGroup Global Markets Inc.,00v2000000KXcggAAD,AMER,US
CitiGroup Global Markets Inc.,00v2000000KXiJdAAL,AMER,US
CitiGroup Global Markets Inc.,00v2000000KXik7AAD,AMER,US
Citizens Financial,00v2000000KXik8AAD,AMER,US
Citizens Financial,00v2000000KXk7LAAT,AMER,US
Citizens Financial,00v2000000KO0YbAAL,AMER,US
The Equitable,00v2000000KXw3TAAT,AMER,US
The Equitable,00v2000000KXwGNAA1,AMER,US
The Equitable,00v2000000KZS30AAH,AMER,US
The Guardian Life Insurance Company of America,00v2000000KZT7KAAX,AMER,US
The Guardian Life Insurance Company of America,00v2000000KZT7PAAX,AMER,US
The Guardian Life Insurance Company of America,00v2000000KZT7QAAX,AMER,US
The Travelers Companies Inc.,00v2000000QFZGBAA5,AMER,US
The Travelers Companies Inc.,00v2000000QFZtWAAX,AMER,US
The Travelers Companies Inc.,00v2000000QFadhAAD,AMER,US
Independent,00v2000000QFaihAAD,AMER,US
ING Groep,00v2000000QFakeAAD,AMER,US
Deloitte Touche Tohmatsu,00v2000000QFbuXAAT,AMER,US
HSBC USA,00v2000000QFc1GAAT,AMER,US
Deutsche Bank,00v2000000QFctsAAD,AMER,US
First of America Bank,00v2000000QFdIqAAL,AMER,US
Mellon Financial,00v2000000QFfgcAAD,AMER,US
CIT Group,00v2000000KXi5RAAT,AMER,US
AIG SunAmerica,00v2000000KXiEhAAL,AMER,US
Deutsche Bank AG,00v2000000KXiEjAAL,AMER,US
ING Groep NV,00v2000000KXiZOAA1,AMER,US
CountryWide Financial Corporation,00v2000000KXkgBAAT,AMER,US
Legg Mason Inc.,00v2000000KXkgfAAD,AMER,US
Fifth Third Bancorp,00v2000000KXlZCAA1,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KXiPqAAL,AMER,US
HSBC Holding PLC,00v2000000KXt5tAAD,AMER,US
Pacific Life Insurance Company,00v2000000KXiAaAAL,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KZANSAA5,AMER,US
National City Corporation,00v2000000KuOhIAAV,AMER,US
Pacific Mutual Holding Company,00v2000000KuPnPAAV,AMER,US
The Equitable,00v2000000KWWpgAAH,AMER,US
KeyBank National Association,00v2000000KWWpiAAH,AMER,US
The Guardian Life Insurance Company of America,00v2000000KWV6zAAH,AMER,US
Diebold Inc.,00v2000000KWVgCAAX,AMER,US
Moody’s Corporation,00v2000000KWVgDAAX,AMER,US
The Travelers Companies Inc.,00v2000000KWVgEAAX,AMER,US
HSBC,00v2000000KZRHJAA5,AMER,US
HSBC,00v2000000KZRe8AAH,AMER,US
